Algorithm,Map,Map Seed,Uncertainty,Number of Agents,Agent Seed,Runtime (secs),Success,Min SOC,Max SOC,CT Nodes,ODA* Nodes
CBS,Open Map,12345678,1,10,4.41907E+18,0.021979094,1,69,84,15,-
ODA*,Open Map,12345678,1,10,4.41907E+18,2.219171047,1,69,84,-,2865
CBS,Open Map,12345678,1,10,1.03961E+18,-1,0,-,-,-1,-
ODA*,Open Map,12345678,1,10,1.03961E+18,-1,0,-,-,-,-1
CBS,Open Map,12345678,1,10,8.76524E+18,18.28576255,1,80,101,5213,-
ODA*,Open Map,12345678,1,10,8.76524E+18,-1,0,-,-,-,-1
CBS,Open Map,12345678,1,10,5.80177E+18,0.011635542,1,58,79,15,-
ODA*,Open Map,12345678,1,10,5.80177E+18,1.836942673,1,58,76,-,2712
CBS,Open Map,12345678,1,10,2.04759E+18,0.038547277,1,63,78,10,-
ODA*,Open Map,12345678,1,10,2.04759E+18,5.417719841,1,63,78,-,7269
CBS,Open Map,12345678,1,10,6.68448E+18,0.0395329,1,66,87,38,-
ODA*,Open Map,12345678,1,10,6.68448E+18,12.04513741,1,66,87,-,16033
CBS,Open Map,12345678,1,10,4.04468E+18,0.175198793,1,79,97,122,-
ODA*,Open Map,12345678,1,10,4.04468E+18,-1,0,-,-,-,-1
CBS,Open Map,12345678,1,10,3.73358E+18,0.713619471,1,70,88,563,-
ODA*,Open Map,12345678,1,10,3.73358E+18,-1,0,-,-,-,-1
CBS,Open Map,12345678,1,10,5.17224E+18,-1,0,-,-,-1,-
ODA*,Open Map,12345678,1,10,5.17224E+18,-1,0,-,-,-,-1
CBS,Open Map,12345678,1,10,3.29473E+18,1.374404907,1,78,100,956,-
ODA*,Open Map,12345678,1,10,3.29473E+18,-1,0,-,-,-,-1
CBS,Open Map,12345678,1,10,8.58731E+18,0.918325901,1,69,86,589,-
ODA*,Open Map,12345678,1,10,8.58731E+18,29.95576143,1,69,86,-,41027
CBS,Open Map,12345678,1,10,5.08233E+17,-1,0,-,-,-1,-
ODA*,Open Map,12345678,1,10,5.08233E+17,-1,0,-,-,-,-1
CBS,Open Map,12345678,1,10,2.94244E+18,0.029866934,1,73,88,25,-
ODA*,Open Map,12345678,1,10,2.94244E+18,26.30037403,1,73,88,-,33452
CBS,Open Map,12345678,1,10,9.36714E+16,0.028951645,1,76,94,6,-
ODA*,Open Map,12345678,1,10,9.36714E+16,0.347719908,1,76,94,-,324
CBS,Open Map,12345678,1,10,1.05375E+17,0.120458841,1,60,75,68,-
ODA*,Open Map,12345678,1,10,1.05375E+17,-1,0,-,-,-,-1
CBS,Open Map,12345678,1,10,8.23172E+18,1.425207376,1,76,97,247,-
ODA*,Open Map,12345678,1,10,8.23172E+18,-1,0,-,-,-,-1
CBS,Open Map,12345678,1,10,7.44606E+18,-1,0,-,-,-1,-
ODA*,Open Map,12345678,1,10,7.44606E+18,-1,0,-,-,-,-1
CBS,Open Map,12345678,1,10,7.28515E+17,-1,0,-,-,-1,-
ODA*,Open Map,12345678,1,10,7.28515E+17,-1,0,-,-,-,-1
CBS,Open Map,12345678,1,10,2.87219E+18,0.026399612,1,69,81,16,-
ODA*,Open Map,12345678,1,10,2.87219E+18,4.02319169,1,69,81,-,5278
CBS,Corridor Map,12345678, 2,10, 6089995291586185253,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 6089995291586185253, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 8074219169269021481,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 8074219169269021481, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 7592482172353187295,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 7592482172353187295, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 2006017144242505688,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 2006017144242505688, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 4712604209430917394,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 4712604209430917394, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 8795444644305205114,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 8795444644305205114, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 8180696315899080232,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 8180696315899080232, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 4423656841490090436,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 4423656841490090436, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 1325939655823747595,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 1325939655823747595, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 2855339906657012683,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 2855339906657012683, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 8908343311739858024,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 8908343311739858024, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 1422588214190172017,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 1422588214190172017, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 797108534684351063,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 797108534684351063, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 3935313811033090566,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 3935313811033090566, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 2576232768863003634,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 2576232768863003634, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 3651198057821082210,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 3651198057821082210, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 5910308206114580790,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 5910308206114580790, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 8334054204417998515,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 8334054204417998515, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 7523738607250928826,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 7523738607250928826, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 650822815952372438,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 650822815952372438, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 4954257559044009691,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 4954257559044009691, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 6576225006197042517,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 6576225006197042517, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 2318100746361985172,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 2318100746361985172, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 1740357172586160123,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 1740357172586160123, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 6868761403483734099,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 6868761403483734099, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 1634440665730924500,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 1634440665730924500, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 8964948345182151229,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 8964948345182151229, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 757084487509250645,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 757084487509250645, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 7446144996610585488,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 7446144996610585488, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,10, 4103236236974812036,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,10, 4103236236974812036, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 713890312371775628,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 713890312371775628, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 5237858489095507516,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 5237858489095507516, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 1723732873771772190,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 1723732873771772190, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 6004944375262763371,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 6004944375262763371, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 994342496934129879,1.1475350856781006,1, 1057, 1639, 8,-
ODA*,Circular,12345678, 2,10, 994342496934129879, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 1768606108076459014,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 1768606108076459014, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 8716282746511476445,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 8716282746511476445, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 1636300001202973255,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 1636300001202973255, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 3928055081272301211,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 3928055081272301211, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 6756691877314839993,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 6756691877314839993, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 4256877843960049202,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 4256877843960049202, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 7367156519225914701,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 7367156519225914701, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 3425223966381511016,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 3425223966381511016, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 8136322897784071693,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 8136322897784071693, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 2618424365557736231,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 2618424365557736231, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 5694199993807193845,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 5694199993807193845, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 2614312558737380424,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 2614312558737380424, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 2866333231255434118,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 2866333231255434118, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 6528728699790990400,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 6528728699790990400, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 2816217687136535818,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 2816217687136535818, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 2626200472519697957,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 2626200472519697957, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 2106886324036194071,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 2106886324036194071, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 3638091798064540459,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 3638091798064540459, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 2897229531488981633,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 2897229531488981633, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 5179562726380537219,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 5179562726380537219, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 7382157741448888525,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 7382157741448888525, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 9131238729505727921,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 9131238729505727921, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 8864763774649974885,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 8864763774649974885, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 4138683130973787335,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 4138683130973787335, -1,0,-,-,-,-
CBS,Circular,12345678, 2,10, 8513364221896301827,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,10, 8513364221896301827, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 1002330110,80.39527153968811,1, 96, 133, 9470,-
ODA*,Open Map,12345678, 2,10, 1002330110, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 472425119,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,10, 472425119, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 254400172,1.541578769683838,1, 94, 120, 508,-
ODA*,Open Map,12345678, 2,10, 254400172, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 635947234,32.37319827079773,1, 104, 140, 1625,-
ODA*,Open Map,12345678, 2,10, 635947234, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 1292607922,208.24737930297852,1, 97, 135, 19483,-
ODA*,Open Map,12345678, 2,10, 1292607922, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 652219685,0.07679486274719238,1, 95, 118, 21,-
ODA*,Open Map,12345678, 2,10, 652219685, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 303076636,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,10, 303076636, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 1284649347,0.13364005088806152,1, 106, 136, 47,-
ODA*,Open Map,12345678, 2,10, 1284649347, 8.994831085205078,1, 106, 136,-, 4918
CBS,Open Map,12345678, 2,10, 586895850,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,10, 586895850, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 193230883,2.9654619693756104,1, 99, 132, 601,-
ODA*,Open Map,12345678, 2,10, 193230883, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 785578675,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,10, 785578675, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 1714314189,3.0853025913238525,1, 100, 125, 394,-
ODA*,Open Map,12345678, 2,10, 1714314189, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 110648045,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,10, 110648045, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 828907496,9.92664361000061,1, 99, 134, 462,-
ODA*,Open Map,12345678, 2,10, 828907496, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 1336503386,0.057845354080200195,1, 83, 112, 14,-
ODA*,Open Map,12345678, 2,10, 1336503386, 43.115866899490356,1, 83, 114,-, 26860
CBS,Open Map,12345678, 2,10, 161512239,0.011999845504760742,1, 78, 99, 7,-
ODA*,Open Map,12345678, 2,10, 161512239, 1.0082557201385498,1, 78, 99,-, 817
CBS,Open Map,12345678, 2,10, 2060456983,115.74240398406982,1, 98, 131, 17859,-
ODA*,Open Map,12345678, 2,10, 2060456983, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 282114758,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,10, 282114758, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 998705147,77.94496774673462,1, 100, 123, 7137,-
ODA*,Open Map,12345678, 2,10, 998705147, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 1467379336,1.2625980377197266,1, 98, 129, 173,-
ODA*,Open Map,12345678, 2,10, 1467379336, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 40372440,267.52965474128723,1, 108, 143, 17977,-
ODA*,Open Map,12345678, 2,10, 40372440, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 1982985160,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,10, 1982985160, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 863522501,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,10, 863522501, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 1723683353,7.258590459823608,1, 115, 146, 234,-
ODA*,Open Map,12345678, 2,10, 1723683353, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 1390215619,22.15373468399048,1, 85, 107, 3781,-
ODA*,Open Map,12345678, 2,10, 1390215619, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 2115158976,0.9803774356842041,1, 88, 116, 308,-
ODA*,Open Map,12345678, 2,10, 2115158976, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 540286753,0.2931671142578125,1, 100, 133, 45,-
ODA*,Open Map,12345678, 2,10, 540286753, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 820283048,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,10, 820283048, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,10, 163745161,4.466089725494385,1, 121, 163, 152,-
ODA*,Open Map,12345678, 2,10, 163745161, 123.90796065330505,1, 121, 163,-, 77431
CBS,Open Map,12345678, 2,10, 1618682592,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,10, 1618682592, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 1010735548406517162,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 1010735548406517162, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 6430176112096784541,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 6430176112096784541, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 501492746054084992,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 501492746054084992, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 7038939347330947615,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 7038939347330947615, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 3239020078002745182,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 3239020078002745182, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 6932220927838246186,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 6932220927838246186, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 4199370900404406795,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 4199370900404406795, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 3435581311877013187,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 3435581311877013187, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 3574782353286431221,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 3574782353286431221, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 6249247849215870691,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 6249247849215870691, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 7275831386060320760,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 7275831386060320760, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 4170832492033461735,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 4170832492033461735, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 3786883360263293907,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 3786883360263293907, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 1748484326355837262,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 1748484326355837262, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 8320695237382754308,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 8320695237382754308, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 6609342365419695497,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 6609342365419695497, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 6274010242471461826,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 6274010242471461826, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 6481913411114740694,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 6481913411114740694, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 4715559853276985340,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 4715559853276985340, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 7532278836851580590,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 7532278836851580590, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 598100747645262825,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 598100747645262825, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 8006639148663500774,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 8006639148663500774, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 936374106197908983,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 936374106197908983, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 3506872153899204686,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 3506872153899204686, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 719738060820915922,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 719738060820915922, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 26126858988380318,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 26126858988380318, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 3969769318078269683,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 3969769318078269683, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 7330820077980930581,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 7330820077980930581, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 959306677719690691,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 959306677719690691, -1,0,-,-,-,-
CBS,Circular,12345678, 4,10, 4776336714566725944,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,10, 4776336714566725944, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1200109274,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 1200109274, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 402647499,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 402647499, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 167868026,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 167868026, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 239675533,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 239675533, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1740905995,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 1740905995, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 102474116,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 102474116, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 604407817,39.4415340423584,1, 124, 198, 751,-
ODA*,Open Map,12345678, 4,10, 604407817, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1299747190,3.9422950744628906,1, 99, 169, 466,-
ODA*,Open Map,12345678, 4,10, 1299747190, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 111040838,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 111040838, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1076363144,8.496057271957397,1, 116, 191, 1150,-
ODA*,Open Map,12345678, 4,10, 1076363144, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 515707427,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 515707427, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1542186893,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 1542186893, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1408260852,3.192613124847412,1, 98, 175, 82,-
ODA*,Open Map,12345678, 4,10, 1408260852, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 351748461,2.5916147232055664,1, 126, 190, 439,-
ODA*,Open Map,12345678, 4,10, 351748461, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1200409599,0.42885637283325195,1, 101, 161, 146,-
ODA*,Open Map,12345678, 4,10, 1200409599, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1703370228,25.67410898208618,1, 117, 183, 1204,-
ODA*,Open Map,12345678, 4,10, 1703370228, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1076412010,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 1076412010, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1406393517,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 1406393517, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1187369673,2.399183750152588,1, 114, 180, 91,-
ODA*,Open Map,12345678, 4,10, 1187369673, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 2044726080,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 2044726080, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1377211604,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 1377211604, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 2123258934,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 2123258934, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1570462416,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 1570462416, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1893324010,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 1893324010, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 137602071,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 137602071, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1372741522,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 1372741522, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 1797769316,2.5497870445251465,1, 118, 196, 181,-
ODA*,Open Map,12345678, 4,10, 1797769316, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 2124245141,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 2124245141, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,10, 594971540,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,10, 594971540, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,11, 8601543762197903448,1.078127145767212,1, 4056, 4056, 3,-
ODA*,Corridor Map,12345678, 0,11, 8601543762197903448, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,11, 5640971652979443907,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,11, 5640971652979443907, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,11, 3986251973201618044,5.929217100143433,1, 5095, 5095, 14,-
ODA*,Corridor Map,12345678, 0,11, 3986251973201618044, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,11, 8167634185396494146,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,11, 8167634185396494146, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,11, 266700143675868255,43.11266541481018,1, 5626, 5626, 113,-
