Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC,True SIC
38,96372106,6,10637333,2,60,3.7170603275299072,0.01196599006652832,301,395,94,301,301,395,94,301,0.0,min,Min Worst Case,True,301,395301
39,96372106,6,10637334,2,60,4.925829887390137,0.012964725494384766,295,395,100,295,295,395,100,295,0.0,min,Min Worst Case,True,288,392288
40,96372106,6,10637335,2,60,3.863668441772461,0.01196742057800293,266,345,79,266,266,345,79,266,0.0,min,Min Worst Case,True,256,337256
41,96372106,6,10637336,2,60,1.4700994491577148,0.010970354080200195,280,363,83,280,280,363,83,280,0.0,min,Min Worst Case,True,280,363280
42,96372106,6,10637337,2,60,0.5963704586029053,0.010970354080200195,178,229,51,178,178,229,51,178,0.0,min,Min Worst Case,True,178,229178
43,96372106,6,10637338,2,60,10.258533716201782,0.012964963912963867,259,349,90,259,259,349,90,259,0.0,min,Min Worst Case,True,256,345256
44,96372106,6,10637339,2,60,13.403160810470581,0.013962268829345703,363,487,124,363,363,487,124,363,0.0,min,Min Worst Case,True,363,484363
45,96372106,6,10637340,2,60,50.383610010147095,0.014960289001464844,297,391,94,297,297,391,94,297,0.0,min,Min Worst Case,True,289,387289
46,96372106,6,10637341,2,60,70.08952522277832,0.021940946578979492,366,495,129,366,366,495,129,366,0.0,min,Min Worst Case,True,351,489351
47,96372106,6,10637342,2,60,2.342733860015869,0.020943880081176758,306,413,107,306,306,413,107,306,0.0,min,Min Worst Case,True,300,407300
48,96372106,6,10637343,2,60,66.72557997703552,0.025928735733032227,293,399,106,293,293,399,106,293,0.0,min,Min Worst Case,True,290,389290
49,96372106,6,10637344,2,60,1.6974351406097412,0.017951250076293945,231,306,75,231,231,306,75,231,0.0,min,Min Worst Case,True,231,306231
50,96372106,6,10637345,2,60,32.54198455810547,0.034906625747680664,386,517,131,386,386,517,131,386,0.0,min,Min Worst Case,True,384,511384
