Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC,True SIC
31,96372106,6,10637326,2,60,0.23932766914367676,0.0060384273529052734,192,262,70,262,192,262,70,262,0.0,max,Min Worst Case,True,194,261261
32,96372106,6,10637327,2,60,2.2539989948272705,0.016920804977416992,337,445,108,445,337,445,108,445,0.0,max,Min Worst Case,True,333,442442
33,96372106,6,10637328,2,60,0.6901781558990479,0.009976387023925781,248,336,88,336,248,336,88,336,0.0,max,Min Worst Case,True,248,336336
34,96372106,6,10637329,2,60,0.4547591209411621,0.008950948715209961,204,281,77,281,204,281,77,281,0.0,max,Min Worst Case,True,198,278278
35,96372106,6,10637330,2,60,5.540217399597168,0.01097559928894043,187,247,60,247,187,247,60,247,0.0,max,Min Worst Case,True,184,241241
36,96372106,6,10637331,2,60,1.007286548614502,0.009958267211914062,266,345,79,345,266,345,79,345,0.0,max,Min Worst Case,True,266,345345
37,96372106,6,10637332,2,60,1.7502624988555908,0.00997304916381836,267,351,84,351,267,351,84,351,0.0,max,Min Worst Case,True,259,344344
38,96372106,6,10637333,2,60,3.7170603275299072,0.011967897415161133,301,395,94,395,301,395,94,395,0.0,max,Min Worst Case,True,301,395395
39,96372106,6,10637334,2,60,4.925829887390137,0.022962093353271484,295,395,100,395,295,395,100,395,0.0,max,Min Worst Case,True,288,392392
40,96372106,6,10637335,2,60,3.863668441772461,0.012986183166503906,266,345,79,345,266,345,79,345,0.0,max,Min Worst Case,True,256,337337
41,96372106,6,10637336,2,60,1.4700994491577148,0.010974645614624023,280,363,83,363,280,363,83,363,0.0,max,Min Worst Case,True,280,363363
42,96372106,6,10637337,2,60,0.5963704586029053,0.018949270248413086,178,229,51,229,178,229,51,229,0.0,max,Min Worst Case,True,178,229229
43,96372106,6,10637338,2,60,10.258533716201782,0.013962745666503906,259,349,90,349,259,349,90,349,0.0,max,Min Worst Case,True,256,345345
44,96372106,6,10637339,2,60,13.403160810470581,0.015957355499267578,363,487,124,487,363,487,124,487,0.0,max,Min Worst Case,True,363,484484
45,96372106,6,10637340,2,60,50.383610010147095,0.023935556411743164,297,391,94,391,297,391,94,391,0.0,max,Min Worst Case,True,289,387387
46,96372106,6,10637341,2,60,70.08952522277832,0.021941423416137695,366,495,129,495,366,495,129,495,0.0,max,Min Worst Case,True,351,489489
47,96372106,6,10637342,2,60,2.342733860015869,0.009973764419555664,306,413,107,413,306,413,107,413,0.0,max,Min Worst Case,True,300,407407
48,96372106,6,10637343,2,60,66.72557997703552,0.013962268829345703,293,399,106,399,293,399,106,399,0.0,max,Min Worst Case,True,290,389389
49,96372106,6,10637344,2,60,1.6974351406097412,0.013963699340820312,231,306,75,306,231,306,75,306,0.0,max,Min Worst Case,True,231,306306
50,96372106,6,10637345,2,60,32.54198455810547,0.01994633674621582,386,517,131,517,386,517,131,517,0.0,max,Min Worst Case,True,384,511511
